,Equal Weight,Risk Parity,Maximum Diversification,Minimum Variance,Maximum Decorrelation
2007-07-26,-0.038622882495140565,-0.03764776866377144,-0.03614983933815295,-0.03515860809204466,-0.03770288999001421
2007-07-27,-0.01617524262579574,-0.015670155916337615,-0.010538442413189316,-0.011526774222627593,-0.009366020928800302
2007-07-30,0.026611000546125255,0.024834131452393434,0.021241628413871637,0.014878904390881985,0.023443133419217818
2007-07-31,-0.004500167799275154,-0.005708668935614853,-0.009792390738387018,-0.012914749476203403,-0.009160538054222882
2007-08-01,0.0009728941037027918,-0.0007345040369020229,-0.004471197968825212,-0.007352518196355462,-0.002547962223117819
2007-08-02,0.00649153420073069,0.005251108123983352,0.0029407091606929096,-0.0012043296292714306,0.004145693616986402
2007-08-03,-0.02663632311845735,-0.02453426599034933,-0.014896826594231917,-0.015406967039564541,-0.015948160986336488
2007-08-06,0.0041085804940742526,0.0060700728040382484,0.011567936303676371,0.012475136081097685,0.010080376298690765
2007-08-07,0.014999362187404833,0.01648666076536221,0.021627913285018837,0.02219263807883408,0.01940378719705464
2007-08-08,0.02342380202001086,0.02402649221745718,0.019160938485010597,0.025525044612696925,0.017891727987541205
2007-08-09,-0.03763279322038032,-0.03269302398468208,-0.025794969546149245,-0.014329769401559757,-0.03144206472875626
2007-08-10,-0.009151914180698065,-0.009700230662971033,-0.006332927876553819,-0.015635014201097454,-0.003499654583425111
2007-08-13,-0.005608891141286624,-0.0036876338151879866,0.0007223817083515409,0.0026941580209648938,-0.001137540175273188
2007-08-14,-0.03669911790708064,-0.03493489939558787,-0.03972078994487577,-0.032119174654865926,-0.04333667665149184
2007-08-15,-0.04009283759190281,-0.043311794717851564,-0.05384422711190631,-0.05922846954041998,-0.05022192303909051
2007-08-16,-0.0322869061433622,-0.032533631055847126,-0.03690254092483173,-0.029774285120989376,-0.039177109854108966
2007-08-17,0.02202967261353261,0.024284159971497254,0.036430888793194574,0.03145391668161954,0.03604850624740655
2007-08-20,0.021380110580461915,0.021998301072592187,0.026737558258904847,0.025792166053043512,0.028336940387904002
2007-08-21,0.008488182481749613,0.004308527236536819,-0.004244423869039025,-0.01049603895005473,0.0005025646836250642
2007-08-22,0.026797560400755514,0.02422874896952719,0.012634881173231017,0.015819945532794442,0.011854988885809895
2007-08-23,-0.0029035273795348826,-0.0025593070643197126,0.0016946442015594787,-0.0007710570381972346,0.0017345903969020323
2007-08-24,0.018769680677245784,0.017494482829757737,0.014821987831058918,0.012665864499519869,0.015376696280970263
2007-08-27,0.003649937428123075,0.0022355048692230643,0.002928517828537584,-0.003526926291101076,0.005361446490805867
2007-08-28,-0.027051447659970362,-0.02308738124853161,-0.015312771659217,-0.01036709889560127,-0.01932869964821477
2007-08-29,0.019216374079654337,0.01876143782777159,0.015182709586471803,0.014683061692162377,0.013945734202921754
2007-08-30,-0.0037079601682796217,-0.0033020292699557008,-0.0017680714938361837,-0.0010577253724781406,-0.0032871229491404997
2007-08-31,0.032209882080630414,0.03180064899096317,0.020664017595761634,0.0316466449083221,0.018199689177367896
2007-09-03,0.001478103082178014,0.00018141118100131184,0.0018642096441158973,-0.003737338616085875,0.004230557392848116
2007-09-04,0.00026181867312288516,0.0021194044919269116,0.009858375137390095,0.009168971074779068,0.008265279545431027
2007-09-05,-0.015615328699759824,-0.014021789497049394,-0.006242773414440273,-0.006206854204639218,-0.0074894304950681775
2007-09-06,-0.00029074099561362046,-0.001166951297581154,-0.00867786620802135,-0.005789610853286324,-0.009554796506727713
2007-09-10,-0.03618569611059805,-0.037329187998682234,-0.04158615041714493,-0.039458207096570636,-0.03987325736757421
2007-09-11,0.019086356149780034,0.0164512550909515,0.014643371471487737,0.007969297365566303,0.018300719843813627
2007-09-12,0.0007880634505787444,0.0002511405713120857,2.8593917430870357e-05,-0.0031922657775511265,0.0010277135900834762
2007-09-13,0.01807137105095463,0.015860473426772544,0.008239498701659208,0.00914988966881259,0.011030813369543351
2007-09-14,-0.003862245641822749,-0.0040685805291622735,-0.006395725977843169,-0.0036627924640710054,-0.006567564086083808
2007-09-17,-0.012564774961961712,-0.01063479106687333,-0.0032678978084680716,-0.0029479947121117457,-0.005976371464790358
2007-09-18,0.03755725031628681,0.03524373835860177,0.022581976700142167,0.025198526968244914,0.023563794626089415
2007-09-19,0.007207054511714339,0.005307327284280948,-0.003858489378308603,-0.0009080797283585484,-0.0029572084912532744
2007-09-20,-0.0031303866721108693,-0.0025416992465458225,0.0030662150067913845,-0.0012787453517912042,0.0031004856366447942
2007-09-21,0.01194548556698253,0.011829774873350588,0.010194846675201957,0.008400606497435086,0.010792015440741818
2007-09-24,0.015498861732834268,0.015376277821763571,0.008666851316777701,0.015679750580831875,0.006983420659701322
2007-09-25,0.0027491278223458417,0.002168528237183377,-0.001580784519164841,-0.0007453043341483045,-0.0013568424424532293
2007-09-26,0.015051966320073367,0.01358254464772618,0.00947725496720863,0.006909402237037234,0.010575005935014835
2007-09-27,0.01683561261283783,0.013820110845056044,0.0018430092805188571,0.0024728743275315066,0.003096635808608657
2007-09-28,-0.008634217073216592,-0.007751007361703737,-0.003852475166507258,-0.0033728493814042695,-0.004579586129590225
2007-10-01,0.02308677972549824,0.022185267975035623,0.0193205676463243,0.02255133429528506,0.019011842659878
2007-10-02,-0.0029930217858709107,-0.002231346157190813,-0.001440790425829906,-0.0028538625828147153,-0.0009661215649686538
2007-10-03,-0.020836332268196103,-0.01796935759768784,-0.0006094126936980701,-0.0075271584683394895,-0.0008187898188891948
2007-10-04,0.010135203837811595,0.010882850393682657,0.019464408708705395,0.017996173989016512,0.02025758289989024
2007-10-05,0.025948858732772407,0.02457255471353353,0.013680874545904668,0.020993482988085392,0.012452173009044698
2007-10-08,0.0058345340272227325,0.008165783190451973,0.015778938242201456,0.018086937940898287,0.013058221819317557
2007-10-09,0.011641200370410606,0.009275442445021119,-0.002265640712351818,-0.004003079065640673,-0.0004584450126595483
2007-10-10,-0.006150965483591165,-0.006267192406594372,-0.006925818107848116,-0.007147325280742659,-0.006623752474469861
2007-10-11,-0.011869120643147902,-0.011315433027921658,-0.005954054128880611,-0.005845444823915101,-0.00646389672758199
2007-10-15,-0.005062793650984312,-0.0051158218677748064,-0.010144180916755096,-0.0033459766871569334,-0.01163125145516821
2007-10-16,-0.018308840327039055,-0.0177402924869614,-0.013530507881999719,-0.017103112465027152,-0.013615503712511566
2007-10-17,0.017427096002586115,0.016440315169397937,0.011568181572105889,0.012464790318371916,0.012053283374370713
2007-10-18,0.00430967481583445,0.003544377275612045,0.0035370047365061636,-0.002106084192874077,0.0046356726541125605
2007-10-19,-0.030454232214090462,-0.028204336497388075,-0.018109245742307496,-0.018080307981298668,-0.019239362000877468
2007-10-22,0.007596687731692712,0.006996490344055337,0.0023174660908996353,0.0012614115730158308,0.0026791941989296056
2007-10-23,0.019508564527223986,0.018835041148529852,0.014295551729028896,0.01706098094246249,0.014923877077280271
2007-10-24,-0.0013857561555973277,-0.00014704147858916883,0.00496527053901415,0.0014238647230331363,0.006063722802727404
2007-10-25,-0.007531989776221398,-0.007961907283364397,-0.009377401420657402,-0.008628607911866187,-0.009384702808547191
2007-10-26,0.02270265319381154,0.0193950265267753,0.005610352006983742,0.004943681055533101,0.008236711455746334
2007-10-29,0.01097231715908723,0.010701883302860015,0.012346952688684666,0.010724749674060133,0.01307641766674321
2007-10-30,-0.0028899158115302977,-0.0031123114745825586,-0.0012932194695577637,-0.004567760100556945,-0.0009173979934249004
2007-10-31,0.011824897472225118,0.01027517371533979,-0.0008610840048454901,0.007881586038253143,-0.0012342479037403115
2007-11-01,-0.01806998808798057,-0.016969562869504955,-0.009186479239148442,-0.014079487542244128,-0.009331221772947991
2007-11-05,-0.0062664601357590504,-0.004823486337095185,0.0011362581914832774,-0.00033642314865889967,0.0005628280538094972
2007-11-06,0.020500235612439337,0.01954329561673121,0.014949701207784412,0.014042043364950515,0.015697487381847515
2007-11-07,-0.013971566859343311,-0.014064227995558863,-0.020991639079732657,-0.012194048336185256,-0.02182706932575218
2007-11-08,-0.020625607540373625,-0.01868244563296127,-0.024004475892926886,-0.006798772100535983,-0.02779255036993806
2007-11-09,0.012017335775347613,0.011524480469525065,0.015931590833654904,0.011135474608132264,0.01726500268943687
2007-11-12,-0.0378392404381965,-0.034387832033207555,-0.025592596628287778,-0.02021608345332573,-0.029434545221473523
2007-11-13,0.02059694510211204,0.018960920972303605,0.016669344119810334,0.012565422062938333,0.018497467891057592
2007-11-14,0.01683185298633097,0.013617010808723105,-0.0006845826798987538,-0.0013765276693339283,0.0005128046162819122
2007-11-16,-0.0007868978538334748,-0.002020018943560245,-0.004067921238920995,-0.005169157227367986,-0.0037548351421986576
2007-11-19,-0.032254859545872816,-0.029641280503192414,-0.017652788335569766,-0.017211101842476328,-0.01880906416342018
2007-11-21,-0.03984191803298642,-0.04014327500406467,-0.048949944338679253,-0.04107946532699458,-0.051804109717535435
2007-11-22,0.0003935640136140885,-0.000590589153441688,-0.0034453982572691466,-0.006944033549931007,-0.0007203542361284342
2007-11-23,0.0034895236459930997,0.0036293975847106127,0.0037693740497092188,0.0002968992775861804,0.003621062602219071
2007-11-26,-0.030491151689240808,-0.028913684772351858,-0.021865436047126714,-0.01835896212978801,-0.02281468091169115
2007-11-27,0.007174617050946809,0.006136951377176231,-0.004025823751688323,-0.0008405003150156105,-0.004806218945367957
2007-11-28,0.04179459333273506,0.039864847343526674,0.03314658319845399,0.027759988835001817,0.03616347342632084
2007-11-29,0.0036759574774562678,0.002106290325948554,0.0004511727873571902,-0.0021622712215817,0.0018127554223727384
2007-11-30,0.023119546097973835,0.021525910238926197,0.008457871533550473,0.012757045888800913,0.00784337963548034
2007-12-03,0.0037655903011203323,0.004413558663029395,0.0047037450873258025,0.0062521359499372875,0.004303933245926957
2007-12-04,0.0033384295066646997,0.004863882346086164,0.005642842539326877,0.010053936536107616,0.0036581689991763444
2007-12-05,0.01865526009440043,0.019779900508658792,0.02245130816267508,0.030444475025804472,0.020060007087970726
2007-12-06,0.010526860345367033,0.009454174664476773,0.003714222831664154,0.004053148359242349,0.004427372425115535
2007-12-07,-0.0024510321665282084,-0.0021752018545797116,6.058122990665489e-05,-0.0003709335031718626,-3.9383201983009134e-05
2007-12-10,-0.003686501747992594,-0.002902509951430287,0.0013102127352539285,0.00010891876239482387,0.0003632357233732109
2007-12-11,-0.022932316095399086,-0.022222871696972967,-0.014448199883921892,-0.023166534012122653,-0.013502319599876633
2007-12-12,-0.0058164426528020475,-0.005259553876571683,-0.002361926235609175,-0.004247478634958643,-0.0021253195125937783
2007-12-13,-0.022639991781999033,-0.020885324952626877,-0.010525242249668072,-0.014278124214691258,-0.010773658264681577
2007-12-14,-0.0053837979473238306,-0.004553210101534261,-0.005284876301422811,0.0024457838682667055,-0.008207098932920709
2007-12-17,-0.045484846846789495,-0.04607949553521012,-0.05195014969581083,-0.049634291539647185,-0.05125032192075435
2007-12-18,0.025401373959717047,0.02473872969831179,0.027503675812365225,0.01968011950388147,0.029836522979088075
2007-12-19,0.003711812204715296,0.0043090027992169185,0.0024258240373844654,0.004917206707704236,0.0008899330730706514
2007-12-20,-0.00848556230553765,-0.0086308957098225,-0.010447432252564675,-0.009103160361863379,-0.011480496853621125
2007-12-21,0.022158005487234622,0.020239110862112664,0.01651101948766735,0.00732791856632033,0.018622031735748956
2007-12-26,0.016503306951218943,0.01696679044837894,0.017839940348431175,0.018345759859996674,0.016386135016843634
2007-12-27,-0.0033894025416260037,-0.003664698110799585,-0.0035863070949085285,-0.005178112733921808,-0.0033702884737772925
2007-12-28,-0.010761104535575192,-0.010981723542683888,-0.013640686464333657,-0.005440346617893608,-0.01388945886929144
2008-01-02,-0.020312791270525127,-0.018731147799551852,-0.00559903720092561,-0.011691385079700765,-0.004903339777340444
2008-01-03,0.002340256900395681,0.0026107057448674833,0.007552404337868029,0.0028718563876085775,0.007657239152148405
2008-01-04,-0.023063062497631834,-0.021831885272560067,-0.017277226509996607,-0.013890080549976494,-0.01776230150192799
2008-01-07,-0.01091162861851809,-0.011856070686500618,-0.019704475887289907,-0.015571008284933692,-0.019232193545230147
2008-01-08,0.013576591301578365,0.012161953528073076,0.009046475828434018,0.007865362564278167,0.009663184273005873
2008-01-09,0.008258553268237444,0.008019622045326257,0.006987087189001123,0.009490150820643724,0.0062457619792714095
2008-01-10,0.008193003803552232,0.007645786478979795,0.00225097613297757,0.006884559586081574,0.0010902486366719771
2008-01-11,-0.01749607017032318,-0.016856769269296787,-0.007481238536461928,-0.01374883376515873,-0.006155316737151372
2008-01-14,-0.0005882248974902089,-0.0030688736084198785,-0.013478366702650995,-0.014950434474023087,-0.012571732389416177
2008-01-15,-0.03086205366238437,-0.02980032046995869,-0.026030617224748774,-0.030065030462830086,-0.025933718291266887
2008-01-16,-0.011083480425811606,-0.010449689288807303,-0.010934873776554438,-0.012175524223636495,-0.010425176393351698
2008-01-17,-0.03135060770828888,-0.0312276606752713,-0.02871235703271128,-0.027792179575034083,-0.029112978908613824
2008-01-18,0.006751843529333605,0.004763469148213092,-0.0030779024944867775,-0.005020938598005292,-0.0020765667400353092
2008-01-21,-0.06448517198157255,-0.06232572850599543,-0.05719193322604614,-0.0500810772482765,-0.058779884383801106
2008-01-22,0.03608439775807101,0.03581182930721227,0.036296974443899226,0.035820231756058675,0.035791677487910935
2008-01-23,-0.02843505869653783,-0.02710708292557334,-0.020762236299023653,-0.023270329292063244,-0.019788766771403603
2008-01-24,0.051214835577680244,0.04880184296109508,0.04206872349204768,0.040753061466288924,0.042986632973230174
2008-01-28,0.012632630070873122,0.012273073851654452,0.00875611787089327,0.0051067913973746,0.008743530667472417
2008-01-29,0.01428156362425108,0.011865838526755646,0.007716761010101733,0.0012079172216854152,0.009775159072596969
2008-01-30,0.003591330804601493,0.0021980920179634385,0.005664077454828453,-0.001213590382051249,0.007251085257406231
2008-01-31,-0.01855451990597589,-0.01689683323246819,-0.007847993154026778,-0.0015931249481351988,-0.008989405633606187
2008-02-01,0.024303973400895927,0.022865629348334332,0.015907011716128044,0.016990711163423444,0.014588846028423494
2008-02-06,-0.027201247402219977,-0.02541245925853212,-0.021516352372363275,-0.016017320187403247,-0.022343811092030687
2008-02-07,-0.0030995330630185012,-0.002821124054557648,-0.0039177578727538995,-0.0027152276584996938,-0.0045203879948914364
2008-02-08,-0.0025655150934274,-0.001735584715458976,0.0008272927443620786,0.003808293533164379,0.00010777046112623711
2008-02-11,0.03309416484150758,0.0317652653657261,0.024293686787079695,0.022879119502229716,0.024133457356149975
2008-02-12,0.020321444025060753,0.020332331213420672,0.02108546137922524,0.019042566625137626,0.0213298620772862
2008-02-13,0.01631436607560379,0.013968252144686829,0.004683350950315096,-0.0002969836767556565,0.007237409795689565
2008-02-14,-0.01055119892654306,-0.011453361855393376,-0.015420107842999508,-0.009849434432133266,-0.016251246345514093
2008-02-15,-0.0029064581391533076,-0.003866891539987858,-0.004780765878291898,-0.011647220530039382,-0.002243744183041736
2008-02-18,0.020394020967392033,0.01858270845843696,0.008637184798638314,0.008523962820289603,0.00992401267290622
2008-02-19,-0.0021944950022580526,-0.0028886999101421372,-0.0056973626393044706,-0.007834128788941262,-0.0058292919764203815
2008-02-20,0.020855903859140205,0.02016053408065871,0.014705480279484966,0.018221653594852387,0.013787968563594908
2008-02-21,0.006019901037687724,0.005620140626784782,0.004995723693558968,0.0054352558907467055,0.005831138629554176
2008-02-22,0.01715660749285626,0.016486307254099948,0.012133241211505118,0.0074438219759194735,0.012848558173522885
2008-02-25,0.007136505261762169,0.008127159687700393,0.010220762473689603,0.013677121116907005,0.009142233189469932
2008-02-26,0.009544838579984805,0.009619094815307665,0.008734048353590226,0.00865229917808551,0.009260795707212
2008-02-27,0.008695037038946106,0.009263407967033743,0.014280378026981629,0.010654408787169957,0.015733471622494218
2008-02-28,-0.004053977376223252,-0.004480295701619229,-0.004396992982544021,-0.0055562168638224165,-0.0028439052119290653
2008-02-29,-0.017304573476185428,-0.016495596904399036,-0.006136013243285013,-0.01142289220069663,-0.0038808293203164614
2008-03-03,0.017806239371517728,0.015465493825444217,9.586326352660317e-05,-0.0017762423081526136,0.0027946862082926585
2008-03-04,-0.011256825858027956,-0.01082153690439907,-0.008905213170776256,-0.00921742383846775,-0.008668831112352629
2008-03-05,0.014448830526101828,0.013390871791618224,0.010769796519075375,0.004669712753706426,0.0124412811868242
2008-03-06,-0.024718468300930704,-0.02281393706276981,-0.013788032962192193,-0.01080543230912676,-0.014977697339254071
2008-03-07,-0.021315589787224434,-0.021910416967888875,-0.021905880262566253,-0.02073094002204176,-0.022050193941974355
2008-03-10,-0.024990616493731584,-0.02290367679295043,-0.01810745601017715,-0.012045977715539564,-0.020035690815513194
2008-03-11,0.04023742080181998,0.037379658204555515,0.026261960241088955,0.019407408386165018,0.02871280461505074
2008-03-12,-0.0015861146860287108,-0.0026550794358113096,-0.006858615372596937,-0.00862965447798511,-0.007587867701528767
2008-03-13,-0.0013682568491053385,-0.003996572475198488,-0.01797531969318076,-0.021713535740066736,-0.018088746195284874
2008-03-14,-0.004122243483645817,-0.002961061176708551,-0.0022745835762113826,0.003653286149391314,-0.006307124156559963
2008-03-17,-0.033631532256433005,-0.03381071100327821,-0.03985298129432017,-0.03568529859897233,-0.04019310695710618
2008-03-18,0.02810348374313437,0.025209288777036477,0.017198033781106577,0.007769646804463256,0.019677015168335213
2008-03-19,-0.04372532344016504,-0.0407002070745338,-0.027219828179523793,-0.022248193801429242,-0.029026551407383458
2008-03-20,-0.004126094303135339,-0.004263113068069098,-0.00882893130536707,-0.007422142142168472,-0.009762103489866832
2008-03-24,0.007551940542565031,0.00882146706831141,0.015228500488550267,0.01943604906817051,0.012827673302031313
2008-03-25,0.014127930518889676,0.012916141952974455,0.007669396027389489,0.004308934255921723,0.008368640441959705
2008-03-26,-0.0029834803493948613,-0.004134829678257972,-0.0030602146443539256,-0.008691684306582476,-0.0019070445826199847
2008-03-27,-0.010255066877969845,-0.009311525382887952,-0.006033483971032235,-0.002573660750521723,-0.005664421266938161
2008-03-28,-0.005559405997819209,-0.005098899222088499,-0.00047306486278876365,-0.0017722537206254782,-0.0005205337148565074
2008-03-31,0.01402660388795253,0.014102975405971633,0.018250920534187136,0.010750460268137436,0.019577412658486247
2008-04-01,0.02654894017189719,0.0242656663455475,0.007283787491030965,0.008222471856249365,0.00789967888188066
2008-04-02,0.013141492117745058,0.012592540937260682,0.004387384092884888,0.0066103943908371755,0.0050482399027599965
2008-04-03,0.013432709840541046,0.013115300611793768,0.018653967404585622,0.010893164071534693,0.02003627470926709
2008-04-04,0.006985243400072053,0.006608155578094762,0.010786451471488183,0.0040629252435928805,0.010259373830494436
2008-04-07,-0.009239533368998125,-0.009646027620133717,-0.012688207062507662,-0.009424919710841747,-0.01411333916753253
2008-04-08,0.004545003171848275,0.0052135506894924275,0.004898231814271757,0.010059403744990482,0.001636730610735877
2008-04-09,-0.02481901748460634,-0.0253831709887907,-0.03413567855801921,-0.029505798185226854,-0.03519576703505057
2008-04-10,-0.001740688610018393,-0.0008943545136183757,0.0014816765282627963,0.005247464178379705,0.0005387741616115702
2008-04-11,-0.009667651634077911,-0.008865600999513739,-0.0015072215970759186,-0.005260166277522972,-0.0004706256723808677
2008-04-14,-0.013475803982006321,-0.01383394092068388,-0.01996070426116007,-0.020845193964178534,-0.019430714105793036
2008-04-15,0.007973320356012732,0.006509057212400599,0.003818541384556727,-0.0010675853175598988,0.005444393362166698
2008-04-16,0.023932437638716893,0.022603081137216645,0.01690036480478467,0.01931025823708734,0.01860028782074022
2008-04-17,0.008732825328747838,0.009639049097978407,0.013316764341433817,0.010526409537847607,0.0140454055191486
2008-04-18,0.00945963111450356,0.00999949143939518,0.017537766891204946,0.00989728295513933,0.018451184126290675
2008-04-22,0.004240350889655716,0.0034569296169000762,0.0034876788486050496,-0.0003936482260631332,0.0048918953020718565
2008-04-23,-0.00662669472200555,-0.007431098884211239,-0.013168419068369715,-0.008728787060152418,-0.012977160517635665
2008-04-24,-0.002223736066691861,-0.0009688465591511002,4.1253840518912926e-05,0.0004507725593690374,-0.0006972426755407646
2008-04-25,0.008927806787615346,0.008405864904198016,0.0032560405206191845,0.002149054804613643,0.0032443042984380433
2008-04-28,0.005212529899476772,0.0041858631372427395,0.0034569423724340877,0.005468542792321905,0.003190401660599325
2008-04-29,-0.0229881809533689,-0.021535227061810963,-0.015105774550305104,-0.010721789226813824,-0.01566670720819891
2008-04-30,0.05114807749207635,0.04939503477128658,0.050375754889745314,0.034024452979144665,0.05592730488050782
2008-05-02,0.011674098424276155,0.011458579290076303,-0.00874069439114708,0.009361669737206335,-0.010324297536636738
2008-05-05,0.0020490568099541073,0.0021763173072506005,-1.732872305407066e-05,0.0030711385123993514,-0.0016198248667384529
2008-05-06,-0.004826993661442779,-0.003448339914661521,0.0055167438168483435,0.0051045624447542196,0.003791935164143847
2008-05-07,-0.0173219409330901,-0.01628728100497731,-0.01210133907234728,-0.011213152472936382,-0.013032801147889255
2008-05-08,0.010017082929446442,0.008294394809036803,0.0009246638124259078,-0.0019790747756230744,0.002139712190883132
2008-05-09,0.0018155247262042636,0.001422599563784724,0.0022457885243538714,-0.0010812278213564587,0.0027553781346833237
2008-05-12,0.00997327597052277,0.009086895738321527,0.009731597714062956,0.0017534720467722604,0.00998243712446344
2008-05-13,-0.004140689777153013,-0.004598604907980826,-0.005381417675945008,-0.007983536498992043,-0.005472768082491544
2008-05-14,-0.008419297356513717,-0.007686803988943903,-0.0072325490439999005,-0.003034398014767293,-0.008014660611743427
2008-05-15,0.01807944259757955,0.01626871615730207,0.004657165996799794,0.005738742540073651,0.004126182481912335
2008-05-16,0.017499024689018178,0.015308029699612202,0.005235200572765395,0.001144288072612264,0.006334355703664795
2008-05-19,0.00769674041897067,0.007641352781262117,0.009440602876644034,0.0011326824537876202,0.010199980557061488
2008-05-20,-0.0012063983030172973,-0.0013468002622314787,-0.004696345419272148,-0.004044243424523672,-0.0048072108250494135
2008-05-21,-0.012924402222469406,-0.012168277001474504,0.0003427122272399233,-0.007619549472220481,0.0028775470384661394
2008-05-23,-0.012385358451194976,-0.013838902722013673,-0.016757598873901117,-0.025180277233675226,-0.013452169700035618
2008-05-26,0.0010101653988458914,0.0013877418484490142,-0.0006740230729875424,0.0022309502377043855,-0.0012725868844303215
2008-05-27,-0.006345027794111871,-0.007098426115173529,-0.013701376644254198,-0.015994431669520304,-0.01278838784746595
2008-05-28,0.03135910389665014,0.029076243977084297,0.02154815510719899,0.013252157248733527,0.025239253108671585
2008-05-29,-0.01639516816203184,-0.014892453350890447,-0.010413750407436202,-0.003448000991619844,-0.011076931096037256
2008-05-30,0.01934602873922471,0.018650935970935423,0.015639832461761396,0.014107894154500889,0.015015494299520836
2008-06-02,-0.010470202800321252,-0.01093434732775982,-0.014355224260015263,-0.015797685607527243,-0.012267612112095806
2008-06-03,-0.025699639816344967,-0.02465650161483049,-0.023396523733999273,-0.02091926430443665,-0.02401371927481216
2008-06-04,-0.01201569901231839,-0.011022526448922999,-0.015541198150650512,-0.005122094356359106,-0.01759352265664691
2008-06-05,0.03604062881003574,0.03335476638619443,0.02223267541310718,0.01620414753303727,0.024196000865568435
2008-06-06,-0.02322899765472062,-0.023212126886813622,-0.02119248614475333,-0.026056241861004033,-0.020329710918932032
2008-06-09,-0.003468244987176422,-0.0037396438132967637,-0.0034207066814114263,-0.009156172356271332,-0.0012450131983107074
2008-06-10,-0.017761421763663555,-0.016457682516881046,-0.010470542196694344,-0.006599547533655258,-0.011439363011597512
2008-06-11,-0.009852375405538459,-0.008254237938691546,0.00047947937584544645,-0.0013428258407842328,0.0015390191817485572
2008-06-12,0.007047438500600514,0.005939561886718839,-0.0052457409014428046,-0.002551036009539266,-0.0053739595502299824
2008-06-13,-0.004834072002258279,-0.004743081705396028,-0.001774125916583248,-0.0022961949927239825,-0.0015742610351797703
2008-06-16,-0.001050635555460901,-0.0019121807138763106,-0.004374739950562891,-0.007047782562082051,-0.003610121358983856
2008-06-17,0.016682243482735337,0.014010786474481887,0.005381879517812247,-0.0014782058819660087,0.008253821765980036
2008-06-18,-0.01902182012975624,-0.018713414165750897,-0.015048403731051289,-0.017787460960881893,-0.012903784652279936
2008-06-19,-0.004095548724642557,-0.004081153235749571,-0.003826300218024635,-0.003499588439071226,-0.00411641881433558
2008-06-20,-0.025591462814651512,-0.023287243594606412,-0.011837053123631688,-0.006641638688611465,-0.013556936269943712
2008-06-23,-0.0035775456404170914,-0.0033663864378488985,-0.0018734398669024842,-0.006773723205233323,-0.0013134322002382735
2008-06-24,-0.008895885531831542,-0.009834311988748649,-0.012100792799321882,-0.015742625359748588,-0.011250142670530714
2008-06-25,0.02140688843508417,0.019012490159332995,0.0057637257456802735,0.00385242818068811,0.006959295793167304
2008-06-26,-0.022108350840880902,-0.02006762055753692,-0.013785123385970311,-0.015719112558221674,-0.013021131690648564
2008-06-27,0.005512116873333149,0.004191186229358769,-0.0014682005189145713,-0.006982155112098178,0.0014306579978448095
2008-06-30,0.009242155364390735,0.008479112902959834,0.0032793999600563197,0.007085270590236638,0.0034173300564696316
2008-07-01,-0.022570439732342143,-0.020753684226895087,-0.014211096424197295,-0.011071238597944162,-0.015148719576500755
2008-07-02,-0.027612374179090092,-0.027135997000380267,-0.023567616835049394,-0.030389008983532428,-0.02086176160287476
2008-07-03,-0.029642004569127304,-0.029285010380296933,-0.030423340663241774,-0.02388071510374134,-0.030882931123508466
2008-07-04,-0.0001960169480339246,0.0007317324396189338,0.0048976694637694355,0.002780324873306598,0.004727912962005093
2008-07-07,0.0007384909870948161,0.0015666547517077265,0.005446800784113227,0.01117667515158768,0.003986987860608358
2008-07-08,0.012822628625821203,0.01405707070710338,0.019379997323111395,0.029888052456232484,0.01517019447872177
2008-07-10,0.01888449833324478,0.0188422189118976,0.01853618974021551,0.01075317036840122,0.020989068393401516
2008-07-11,0.0012954721518122774,0.0004425290863003541,-0.0012324999009681583,-0.007100086966929682,0.0003296668578774394
2008-07-14,0.0097423050758133,0.008545588576812556,0.003909059621116968,0.003168087566714833,0.005019398262596234
2008-07-15,0.0026472943783839922,0.0013189291539970264,-0.006907153318485205,4.355949160115549e-05,-0.008289627303035809
2008-07-16,0.02210692272697408,0.023507177364283843,0.02305747719781386,0.0406645192683706,0.018621396451498393
2008-07-17,-0.03266322162944792,-0.03105004351384979,-0.029145214976212495,-0.024710800970245327,-0.029803316546360828
2008-07-18,-0.003115104135147485,-0.0026845381579376614,-0.005831890849547792,-0.005514441679382675,-0.005466984381700338
2008-07-21,0.01644949283791384,0.01520146471034271,0.00919713059181175,0.013718761797624619,0.009295728703288859
2008-07-22,-0.01170944323686961,-0.009165499509279348,0.005949361506276988,0.00504700164044558,0.004240476978728123
2008-07-23,-0.00392188668917277,-0.004039364626932088,-0.0018474111388767167,-7.480193207063486e-05,-0.00254774319947978
2008-07-24,-0.0240550431251075,-0.023253848056236523,-0.019403292335025177,-0.018383056074163878,-0.019212187998368956
2008-07-25,-0.0014526690804462963,-0.0009849508626123436,0.0033109251478780077,-0.00035113607540035116,0.0039422685794516955
2008-07-28,-0.005251866172952074,-0.005141892832604442,-0.0025162655159666094,-0.004898021450499869,-0.0022801612244783753
2008-07-29,0.013621437280677875,0.011834179264610096,0.004631484714052218,0.0067380853984446674,0.003343740522161125
2008-07-30,0.02584922482942868,0.02264693190229131,0.017825291153916116,0.0058793284193835674,0.019714758279930973
2008-07-31,-0.003362447587021335,-0.003273137740073859,-0.0014413415646439918,-0.003595855560160805,-0.00024047705329326326
2008-08-01,-0.02339862044682489,-0.020185104947632874,-0.0071451092596037935,-0.007784478207538473,-0.007218073069542719
