,Equal Weight,Minimum Variance,Risk Parity,Maximum Diversification,Maximum Decorrelation
2010-10-22,0.002449763798265029,0.006071778970651599,0.003884238057517694,0.004893868604579743,0.0044481802945735
2010-10-25,0.006450251577695327,0.006264057336901064,0.006702355001274988,0.00625289654477415,0.006068154012368838
2010-10-26,0.009895407823295874,0.00419690877144424,0.007741188146618087,0.006162774839350228,0.00691194686298
2010-10-27,-0.007057023203807772,-0.004330026072184497,-0.006348831370810135,-0.004967934000702681,-0.005005869883567751
2010-10-28,0.0033975691110150813,0.006259155346978685,0.004912386765641591,0.005909205215142656,0.005489368722103112
2010-10-29,0.00143744279619689,0.0007045900159890749,0.0014864651021505423,0.0022091991175002064,0.0025828213962687105
2010-11-01,0.00807887508187263,0.0018808684443362075,0.005562300226780465,0.003144406022230624,0.003733980529615133
2010-11-03,0.0035214192308631494,-0.00029188703205923125,0.001522950195338994,-0.0008646235435472722,-0.000757486293723519
2010-11-04,0.018472465885690854,0.018358522356938425,0.019042518808174744,0.019433554141254007,0.0194845460886964
2010-11-05,-0.002270073665925197,0.0007459508264851538,-0.0011214919392130468,-0.00023839070455532784,-0.0006030337220789454
2010-11-08,0.007685238571353974,0.011555393720843382,0.00968397290428817,0.011208615157525194,0.01076766966095806
2010-11-09,-0.014580104328544626,-0.011922417344446632,-0.013911646020095985,-0.01311486900838886,-0.013356968835269855
2010-11-10,0.006325277241093868,0.011160221088695113,0.008527298005068856,0.010241513801129724,0.009680740106311073
2010-11-11,-0.001886002369988546,0.003494136156892257,0.0003250442173830625,0.002419774031362532,0.0018862212637131047
2010-11-12,-0.015507227417953321,-0.017795487434662804,-0.01704254268111397,-0.018566038161248865,-0.018456517641401674
2010-11-16,-0.01599081014450599,-0.01385529469908195,-0.015286948323197906,-0.014638784665493869,-0.014863498215003356
2010-11-17,0.0022702135963821547,-0.00011207621620882264,0.0010761386176364688,0.0003488007488951415,0.0006796282595204901
2010-11-18,0.01194908933166598,0.006817193778688402,0.009939514459338952,0.008032532109997558,0.008528462631123512
2010-11-19,0.003287536144312373,0.003984640818720642,0.003499257689363823,0.0034795954861964688,0.0033215577162461762
2010-11-22,-0.0059670572212197955,0.0022711013906610822,-0.0024012862412313807,0.000217419205462812,-0.0008294349899978785
2010-11-23,-0.01323865147410342,-0.003155920050881694,-0.008533980223981705,-0.004288394588676213,-0.005236000928648695
2010-11-24,0.013529096704317385,0.005794106378703341,0.009894589966277402,0.006938565318409511,0.007783808392767602
2010-11-26,-0.01163917013590162,-0.007994631026899554,-0.010087992420628892,-0.009334787917613024,-0.00979939277275049
2010-11-29,0.0001373101227354947,0.00014155101106088142,0.00021012050260984407,-0.00044694361389352856,-0.0006511984671528976
2010-11-30,-0.0052766237322676105,-0.0026989783491032887,-0.0037059902369672992,-0.0009506319872572231,-0.0005527053668942159
2010-12-01,0.014456793605663583,0.008703582591730073,0.01151299170656351,0.00876799952227233,0.008985058541352006
2010-12-02,0.005071876977526751,0.0042691711224131235,0.004302137452730716,0.002699759263946975,0.0023276614822687154
2010-12-03,0.0036727396703963716,0.004481041294572797,0.00459686226055411,0.006079035718656331,0.006422287511355503
2010-12-06,-0.003911745002223461,-0.002076934561711853,-0.002886103525503164,-0.0013303429500673095,-0.0011847334981763367
2010-12-07,-0.010872884533712292,-0.012015515863681764,-0.012118985251606613,-0.012829081246525983,-0.012871564911778419
2010-12-08,-0.005089068182118962,0.00034675387608175786,-0.0035411472026660802,-0.0036049893945700635,-0.0047143248665438495
2010-12-09,0.0027329226083077623,0.00839359727924595,0.004994256897001095,0.006788994830240661,0.006249247891426448
2010-12-10,0.0087939468259669,0.008237508327808047,0.008343437032783884,0.00741455069072152,0.007222108538393747
2010-12-13,0.005757734067607532,0.0003298501573178864,0.0038982457592743863,0.00237833385467181,0.0029687470240763593
2010-12-14,-0.003971516031076943,-0.004080577848324965,-0.003920269728706186,-0.004150221032490534,-0.004199812203812029
2010-12-15,-0.01077293378034093,-0.00689775492956985,-0.009507604463248753,-0.00830642963380418,-0.008699345040315682
2010-12-16,-0.0015778016837690876,-7.67288321518705e-06,-0.001355420215428346,-0.002314378970407729,-0.002943257318937418
2010-12-17,0.008307630426337297,0.0068871694766729575,0.007854608051418783,0.007535787164327529,0.007716495525125224
2010-12-20,-0.005067640761896757,0.0005028861040149854,-0.0028334219512039668,-0.0006895610799556458,-0.0010954176854899784
2010-12-21,0.0002891483470486563,0.0012147987209922403,0.0004252317773286724,0.002539618921385214,0.0030045801921295776
2010-12-22,0.003267782234480223,4.574761117800171e-05,0.0019704279498599076,0.00022121716795866865,0.0002927764974412305
2010-12-23,0.0002183426347428859,0.00013825696074378212,0.0001130382895598412,-2.9527981201513902e-05,-6.152488374440077e-05
2010-12-27,-0.003940933651688946,-0.00010222679962368155,-0.0024158860015147158,-0.0013021520579383154,-0.0016960728532786566
2010-12-28,0.003313404433657281,0.005024562630013156,0.004544747096361277,0.006278565503209239,0.006469033493849746
2010-12-29,0.00855345301590771,0.001031074801451493,0.005758936070767786,0.0030762617683768928,0.0036709275052569652
2010-12-30,-0.00066178049641142,-0.007094063889243329,-0.0032353900534046616,-0.0056420742350754135,-0.005134794498286337
2011-01-03,0.0046653931343284645,0.0018449847220755704,0.0034263558104502,0.0025939595791727096,0.00287426451331863
2011-01-04,-0.00017273613150909059,-0.006017240386917182,-0.0033072767682672736,-0.006721604955447514,-0.006615764887000747
2011-01-05,0.008385330089767584,0.010781499052615879,0.008996301580682452,0.010025981396238432,0.009906331955400988
2011-01-06,-0.001403027213719775,0.0025629223002193186,1.5140456530928686e-05,0.0009083792337281293,0.0004109988580343683
2011-01-07,-0.00613332440996193,-0.003167380770828888,-0.005061587964873343,-0.003821259893208025,-0.004041841338418845
2011-01-10,0.00112971773664506,0.0037214059968302864,0.0023564267642761905,0.0038820719177626315,0.0038672361788882016
2011-01-11,0.007221551811945809,0.0035167762022909,0.005945991222688594,0.003869448671732214,0.003953179139274055
2011-01-12,0.00995535861850442,0.0037385540912891566,0.007382321411806345,0.005183773924339992,0.005707247000923634
2011-01-13,-0.013799507762678366,-0.011013917204095435,-0.013130569598066043,-0.012182268574609254,-0.012435142961369348
2011-01-14,0.005920622737385706,0.006216151905516874,0.005397722207368946,0.0040461693740296775,0.003615315432459381
2011-01-18,-0.00024578420414268,-0.0006640615177052167,-0.00026598774753850123,-0.00023451810183127862,-0.00015630522294200763
2011-01-19,-0.010419207598211149,-0.007320818546527367,-0.008807099838415497,-0.006861599097082911,-0.006893836050243001
2011-01-20,-0.01004125639267323,-0.009496894268200051,-0.010573275711966713,-0.010944541548435254,-0.011160434957899774
2011-01-21,-0.003994683583249513,-0.0005712471150533829,-0.002791664536556143,-0.0017146238189793652,-0.00201609442615611
2011-01-24,0.005100504317889632,0.0016725444961367742,0.003421401874158498,0.0009948285904998304,0.000941013214973984
2011-01-26,-0.005322052131059669,-0.000601686893731734,-0.0033833411906285353,-0.001806971418843077,-0.002195405547001383
2011-01-27,-0.00964676049993493,-0.009303881536585599,-0.010501518107951429,-0.012026875578792375,-0.012480011709588271
2011-01-28,-0.009965956154230928,-0.0015588276773299495,-0.005330627897662695,-0.0006682475288568381,-0.0008868441342433757
2011-01-31,0.00013296146059729424,-0.0010487015673340276,-0.0007671005897095613,-0.0023172553095511163,-0.002488112733105428
2011-02-01,0.012023634199291817,0.00827259845407333,0.010111146262488513,0.008928336650507459,0.009278563019110926
2011-02-02,-0.008701913821792475,-0.003557146519639196,-0.0065879290596624965,-0.005633354155949021,-0.006201965003063329
2011-02-03,0.004190029818515331,0.007508549087543099,0.005959186460086576,0.007716557970877929,0.007562559380975408
2011-02-04,-0.011037367508992008,-0.003779809515900337,-0.008426978286509339,-0.0073849315989532064,-0.008308635688350581
2011-02-07,0.0010606132782750432,0.004460615778011345,0.002095445214219251,0.0033358611575782715,0.003118504482805035
2011-02-08,0.005820501994641211,0.004378442343362996,0.005512660222874339,0.005332425361303089,0.005480068060221424
2011-02-09,-0.01829496201474954,-0.009751891960466675,-0.014901287285280543,-0.011739558851903613,-0.012363486259380413
2011-02-10,0.0026777634534399255,0.0024430067657679605,0.0024606279919498395,0.002689934238285649,0.002797560558361214
2011-02-11,0.012550029391960663,0.004866286003219355,0.009141117416375098,0.0058358400710655685,0.006318309125894433
2011-02-14,0.008368127233759627,0.005640386007802259,0.0073878269873404465,0.006880347763672324,0.007201089635455075
2011-02-15,0.0010473382182121698,0.001434661414241793,0.0017894125693849049,0.0019661014700363437,0.0019440991860044385
2011-02-16,0.012542537856644349,0.007943635582386668,0.010481978988283475,0.008948120542883409,0.009342156192045923
2011-02-17,0.0021569003769702317,0.002255822841967429,0.002367324087197645,0.0025951228506480043,0.002617151899832324
2011-02-18,0.004753626238707557,0.0037450086112548226,0.004344938383438498,0.004063671659769081,0.004132256766965441
2011-02-22,-0.017176905509421962,-0.009326754120194868,-0.012916105762278196,-0.008693168849047441,-0.009010382109287908
2011-02-23,0.007063673640584472,0.004267116798851231,0.006715709302920496,0.006387784912903745,0.006747826465666637
2011-02-24,-0.003277061534620998,-0.0066229312226723566,-0.0049651858167331165,-0.006329418140569708,-0.006134904999768608
2011-02-25,0.00302877041984577,0.005479555634479444,0.0038674864739177924,0.004140935230186536,0.003835756561466014
2011-02-28,0.0052159229341256766,0.004215338250023591,0.004648588287914896,0.004230374152716429,0.004318735818658599
2011-03-01,-0.008895666575869146,-0.002781818865875545,-0.00498568589647737,-0.0012950000218232833,-0.0014972513407362042
2011-03-02,0.009150982990367991,0.003611841348201147,0.006587778585083127,0.004870975206157921,0.005347321896428462
2011-03-03,0.005904825966153237,0.00018384799496820755,0.0021861327146942932,-0.0007210273458964168,-0.000556756223385987
2011-03-04,-0.0026620216064786985,-0.0027436204880097706,-0.0020953199801445367,-0.001297958793757827,-0.001061530745576951
2011-03-09,-0.0053090247001300285,0.0013835900419187596,-0.0025249024721802306,-0.00019374101989289808,-0.000735307628185605
2011-03-10,-0.017563533717789306,-0.013389861189632701,-0.015700658031555584,-0.013531347901170396,-0.013675704957628185
2011-03-11,0.008883998744792898,0.00773734177155401,0.008257758754304971,0.007689165480070129,0.007729260951975555
2011-03-14,0.0040038510174161815,0.0010993113191490953,0.0030594958414848702,0.0026976219943002813,0.003083661223710203
2011-03-15,-0.0070760452955239235,-0.009565531630473233,-0.008512161140459837,-0.009270922821858917,-0.009055919238247202
2011-03-16,-0.014938175669346269,-0.010768658374140727,-0.012639093098516357,-0.009871562687276002,-0.009843475706262482
2011-03-17,0.009102859056118517,0.011008159843712065,0.009879430511502455,0.009469533375426933,0.009054970578490862
2011-03-18,0.008973921169189434,0.0063958213214175465,0.008089123037747073,0.007346113098459676,0.007573565041657942
2011-03-21,0.0021545956426595814,0.003525684347542174,0.002627405805078187,0.0020127101478354696,0.0016364751128837987
2011-03-22,0.0070073373747843466,0.0014389904204791387,0.004647346767043553,0.003143949079623327,0.003683614993723324
2011-03-23,0.00405644931558107,0.004069501635355703,0.004353921731185511,0.004496272751262122,0.004540663183075112
2011-03-24,-0.001684717824295355,-0.0017973586669689085,-0.0022930830672507137,-0.0034634500109949947,-0.003763318636515234
2011-03-25,0.0016108169546613057,0.00143239059380319,0.0013609864420340405,0.0014482987762461112,0.0014983667312208188
2011-03-28,-0.005918458903499957,-0.003700576207859159,-0.005032140928436029,-0.004519476946987821,-0.004757476562096817
2011-03-29,0.0019499108716211143,-0.0010511617453313742,0.0003711279331790997,-0.0012170699845522105,-0.001135230249125063
2011-03-30,0.002748909369663954,-0.0025569855112866314,0.000301191877383005,-0.0014374259432652083,-0.001001495644628074
2011-03-31,0.004765739354939762,0.002160086546785213,0.004013295957126136,0.0038084674616951785,0.00421346313505855
2011-04-01,0.004357845634927294,-0.002380721043472585,0.0010553227958464302,-0.0015993616788398043,-0.0011887523127036511
2011-04-04,0.0010971099845572122,-8.626920724295402e-05,0.00047493465200322283,0.0010301580274476709,0.0013468570825495166
2011-04-05,0.0019343220462946773,0.00626834982150391,0.0042282987177288,0.0068795650954385865,0.006805302667591369
2011-04-06,-0.0048933872870708765,-0.0005699325497859523,-0.002820577728621259,-0.0019143834989568335,-0.0024266815317510256
2011-04-07,-0.0047608278444075365,-0.007770223648108905,-0.006219686383413737,-0.006317299878670595,-0.005841296193795764
2011-04-08,-0.007733095628799036,-0.006929555914388159,-0.00709732045842442,-0.006103972173991565,-0.005997852621771629
2011-04-11,-0.006540769553652741,-0.004206137550674638,-0.005627091026697718,-0.004878856027499659,-0.005095149976609703
2011-04-12,-0.012638648307237888,-0.007398162312056309,-0.010187938724172932,-0.008614458661858655,-0.009142838426748824
2011-04-13,-0.003671633128825687,-0.0011196263227747137,-0.0024510613850166974,-0.0014590964504359167,-0.0016796934590889506
2011-04-14,0.001403274815260234,0.004318901542602143,0.003201566255182814,0.004277188419521509,0.004037511594570369
2011-04-15,0.004075296295946457,0.003463935543537757,0.003897239915308573,0.0040335581906927355,0.004199974442222655
2011-04-18,-0.007089441212920681,0.0007003148192530875,-0.0027814647148238975,-0.0004863863668943287,-0.0012621964493577669
2011-04-19,0.003714971417850768,-0.0009093821358423131,0.0012900374454858218,9.00601267534518e-05,0.0006086292840012114
2011-04-20,0.010253637739840667,0.006118529091328388,0.008109582409833699,0.006216923478910348,0.006485845749726244
2011-04-25,0.0013356052427273973,0.0019332307854269036,0.0016560959013791332,0.0014196853266671397,0.001260774812839951
2011-04-26,0.0014020830987154802,-0.0013548993756172293,-0.00016405650504764893,-0.0017120044311468704,-0.0016278105312344281
2011-04-27,-0.000270064436907108,0.00930783282493371,0.004671203419285803,0.007558293137568401,0.006621100297535189
2011-04-28,0.00044643328547768857,0.007157972975016349,0.0036472707172101743,0.005549361251000046,0.004801116574789858
2011-04-29,0.004523962381778171,0.004510754339311682,0.004882487982697578,0.00563849201870066,0.005878193335314024
2011-05-02,-0.008549230542795203,-0.00815822387482629,-0.008658245193987928,-0.00916428887373136,-0.009350511093734143
2011-05-03,-0.007276995389593458,-0.0007405480479319246,-0.0041282396362310745,-0.002541652178916188,-0.0033301075709335224
2011-05-04,-0.007790211652459741,-0.004687877278862177,-0.006575222490623353,-0.005992419140784951,-0.006344468170154088
2011-05-05,-0.0031241308635897333,-0.008012794742858959,-0.005844447779577369,-0.008762069964357447,-0.008633482718766105
2011-05-06,0.007970346514180288,0.0062875057743994826,0.007004206648235132,0.007814232182137733,0.008362235282648739
2011-05-09,0.009138190270238652,0.012311966771434889,0.011157235229223994,0.011979610664518067,0.011561173412391495
2011-05-10,0.0008479358213760724,-0.0008560320085890116,-0.0002151596760238868,-0.0006544650115848741,-0.00043259976294596306
2011-05-11,-0.01209389738876001,-0.006783029804258658,-0.009543829676563495,-0.00780949950252647,-0.008344477773752329
2011-05-12,0.003150357047076426,0.0037631905334867036,0.003164753127668643,0.0034600695927351913,0.0034226834122503707
2011-05-13,-0.008005613727212214,-0.002929959796333012,-0.005680319074799799,-0.0038456603496805474,-0.004319816731533921
2011-05-16,-0.003903207679202018,-0.004821235823807882,-0.0039103029269070295,-0.0046996218032014534,-0.004756223016459491
2011-05-17,0.006342833764668585,0.000373373518569044,0.003248352650810416,0.0014988354632904266,0.002154596383741074
2011-05-18,-0.006796707556210851,-0.003948276491214039,-0.005363764878703424,-0.005123066612819635,-0.005625160220012635
2011-05-19,-0.004313135780196863,-0.0012450358082995339,-0.0028217951257518,-0.0020431815330188485,-0.0023861113491905795
2011-05-20,0.002656011656203395,0.0045487320997417025,0.004111048584739678,0.005738458947967321,0.005815007257345637
2011-05-23,-4.5632346048861535e-05,0.004312950816480238,0.0024634078775752828,0.004291438771407953,0.003937288439946517
2011-05-24,0.0070467729487449044,0.0025703339909232507,0.004830152925103692,0.0043537503350919065,0.005082151232141342
2011-05-25,0.0019369869610408434,0.0029741421165937476,0.002279255475641199,0.002527179426542758,0.0023933116343690113
2011-05-26,0.005369110720258331,-0.001352698013481212,0.002059448460323315,-0.00044447719324706926,0.00017049881693573626
2011-05-27,0.0005137159102371327,-0.0008107693430332983,1.0556199845366835e-05,-1.5260487876874723e-05,0.00022414582419974725
2011-05-31,-0.0007188128936926617,-0.0032245239610782027,-0.0025913996616995583,-0.003021562047767539,-0.0026524330667407592
2011-06-01,-0.011955327700475546,-0.007025633998995618,-0.008544420807588115,-0.006753150211789548,-0.007228038001767083
2011-06-02,0.0031471143041884326,-0.0015111470121949545,0.0004720857637056952,-0.00010974169966138467,0.0006223835818476784
2011-06-03,-0.0022648985880893216,-0.0029874106900168,-0.002336301343721386,-0.0015418260731052123,-0.0011970998831840882
2011-06-06,-0.011671779831134816,-0.003980254031915096,-0.00790056659690118,-0.005144492568857754,-0.005987491071439712
2011-06-07,-0.00033471768101980034,-0.0020357441553055487,-0.0010728868482966327,-0.0015396900235629045,-0.001307500168778296
2011-06-08,-0.0011361975023404885,-0.0011273320392006369,-0.0010225184356151054,-0.0013034243724161572,-0.001395334741732378
2011-06-09,0.008124741407581248,0.008970957942791081,0.008360940313027204,0.00861060414850301,0.008499842027112667
2011-06-10,-0.009960414810171507,-0.00826537042037768,-0.008970242458554939,-0.008437388414419636,-0.008643405439801336
2011-06-13,-0.008765201617007412,-0.00927939798296046,-0.009244090055350571,-0.009936512781853953,-0.01001263056525013
2011-06-14,0.005281178793257285,0.004092451437952016,0.004785565392179141,0.003696847382294269,0.0036448253298337853
2011-06-15,-0.0043636373063845125,0.00031612790363675275,-0.001593986853761141,0.00020655396886778553,-0.00032500826371740924
2011-06-16,-0.0007632960804612094,0.004433834665187519,0.0016288009363474945,0.002540587293363664,0.0016939776483915188
2011-06-17,-0.0015794464830369192,-0.0015551494250010888,-0.0016941314881786216,-0.0009324530266025614,-0.0007037240602395879
2011-06-20,0.0027894021007827427,0.0017719998566063568,0.002314575358643939,0.001578853169464461,0.0015838736972450035
2011-06-21,0.00443894155226924,0.004519080327891155,0.004206632399362155,0.0040780563355249065,0.0040630710426003405
2011-06-22,-0.002672865344236777,-0.0035921556734767107,-0.002681222098093439,-0.0032357690411015964,-0.0032417393335909704
2011-06-24,-0.009929717411449986,-0.014411060378079437,-0.01249339002536643,-0.013957470595711358,-0.013347489028465474
2011-06-27,0.00400344843933557,0.0008909514277351895,0.002371558304664536,0.0005756528943049235,0.0007060066214217648
2011-06-28,0.010442827560355448,0.003206366555784241,0.007059165348168902,0.004346955290311726,0.005108318406103117
2011-06-29,0.0012229948421941207,0.0006702675527251723,0.0010110110616900884,0.0005665832809744672,0.00056041664177901
2011-06-30,-0.0017126632188431824,-0.0063204090933550484,-0.004065969333203177,-0.006282936355948025,-0.005877986130926683
2011-07-01,0.009189388486365944,0.0042221467542760144,0.006295753496496064,0.004461616487195387,0.005075697503894307
2011-07-05,0.003054742073972833,0.009671314130231257,0.006587653108915327,0.008895205805790842,0.008084494907622008
2011-07-06,-0.0018164335283843843,0.0037493662257215023,0.0008119182618967453,0.0028600008387457496,0.0022640964674547092
2011-07-07,-0.0022310970741727483,-0.0007611347770639377,-0.001847191651652564,-0.001922701625404831,-0.002300785658891612
2011-07-08,-0.006273486199273743,0.0007087841489882609,-0.0030751983622814413,0.0002465696001354855,-0.00022636635407849873
2011-07-11,-0.009768377200730035,0.0005387419020980569,-0.004668928354111684,-0.00025299386802630705,-0.0011052930060687564
2011-07-12,-0.005340407791265606,-0.001373092527243926,-0.0033686326524728478,-0.001441754514458404,-0.0016906548004310435
2011-07-13,0.011623733406812688,0.007772949434702949,0.010218709624291668,0.009117939623889442,0.009636698131347434
2011-07-14,-0.01172709176502978,-0.006631094521162257,-0.009369715788176206,-0.007168888678695331,-0.00758764226602641
2011-07-15,0.0012568125756187572,0.003934751316000798,0.0023406033359349475,0.0029691193367542665,0.0025520172411068564
2011-07-18,-0.0029375641934978633,0.0025394914121916416,-5.918133721332458e-05,0.002073918201389562,0.0015534342899727947
2011-07-19,-0.00040528970372212276,-0.005051559589669368,-0.0031857992549598722,-0.005825148255573764,-0.005670990403959961
2011-07-20,0.0004204853377104617,0.0015221309763174418,0.001102037996912665,0.00203068707258613,0.0020965196781932696
2011-07-21,0.008839844624939733,0.0017559863436983768,0.00512248055834125,0.002407781017863583,0.003093282165387813
2011-07-22,0.0020182074676332513,0.0027066849522271704,0.0025885554770316913,0.0029029536031950406,0.002856125162891272
2011-07-25,-0.004298683746178928,-0.0049090718235926005,-0.004026292449388324,-0.004040303228555836,-0.0038808380572561436
2011-07-26,-0.007100483281006907,-0.007828177144690782,-0.006957918610169969,-0.007728622034288878,-0.00779918629435859
2011-07-27,-0.004310037044087939,0.0019564575860757404,-0.0009169696477405641,0.0007257099153570287,-0.00014670641674444966
2011-07-28,0.0014461592702022432,0.0013629018841897777,0.0013242498651657986,0.0022973627395663993,0.0026602916693398452
2011-07-29,-0.0007677441441826555,-0.004065776032231756,-0.001688479977772071,-0.0024984312851822938,-0.0020107490094910642
2011-08-01,-0.004666362065068607,-0.004735320115414036,-0.0045997120246107,-0.004712800569964642,-0.0047141995185666545
2011-08-02,-0.011070638679939427,0.0010525240293744963,-0.004686849026246715,0.0016871837194225327,0.001085797755978293
2011-08-03,-0.011467509393757923,-0.003091352058246224,-0.008154995178960955,-0.005794550789022746,-0.006938497803944642
2011-08-04,-0.043395922112409155,-0.027470897333952082,-0.035527194659196945,-0.028392155614486242,-0.029584127749703527
2011-08-05,0.00795897566184241,0.01019712179564521,0.009259084160394065,0.009868959415269166,0.009505840474884517
2011-08-08,-0.05635942935235488,-0.022735791223820065,-0.03873620878741011,-0.023242946978185464,-0.025737095615597297
2011-08-09,0.0514105101001689,0.04772136805661759,0.04860043634960238,0.04549245671144093,0.04510289086383684
2011-08-10,-0.011900660668841788,-0.009900152180104163,-0.008642401082743686,-0.002776127584296676,-0.0007114865854458623
2011-08-11,0.03253116154132361,0.020919145613197132,0.025340003217842248,0.018378979039653742,0.018477195139241082
2011-08-12,-0.0012530932168531134,-0.006361522286139293,-0.0037225445423292175,-0.006087021614331663,-0.005688314950394934
2011-08-15,0.01338777072237843,0.006509595329846161,0.010096429753846923,0.007619119420198859,0.008444607299870135
2011-08-16,-0.004292289570400966,-0.0012446457740848092,-0.0022449434906019732,-0.00040129023128527674,-0.00040943550787097237
2011-08-17,0.006782377870154497,-0.0005817838053845179,0.0038199420248177314,0.0012503941442275467,0.0021892851022943683
2011-08-18,-0.019209557384812705,-0.00407562095710373,-0.010436118214817979,-0.00357986570974112,-0.004707691859448594
2011-08-19,-0.013471474547927005,-0.008810852863615335,-0.010651188620755325,-0.007354064619358635,-0.0072112564846446734
2011-08-22,0.005830042672398755,0.013580284915169659,0.009885776894294396,0.013628396268231662,0.013106688843769095
2011-08-23,0.013960556816024495,0.002605917085850215,0.006486765809836382,0.0005224101052434893,0.0009667999899061597
2011-08-24,-0.004456415670434719,-0.008882205149863017,-0.008145543659496114,-0.011086564391054784,-0.011198354854586765
2011-08-25,-0.005640538197810366,-0.0013235812632518484,-0.0028204007887971646,-0.0017096545044533724,-0.002351139229011135
2011-08-26,0.01285757470748978,0.017399529974917633,0.015341562429433749,0.017227332341129133,0.016806099157339542
2011-08-29,0.013261888455808947,0.0004866775184938924,0.005973784108606017,0.00043111510799395317,0.0014829218231798263
2011-08-30,0.010090230753799397,0.011664228622832343,0.01172227687086577,0.013225950316524706,0.013470791132047206
2011-08-31,0.010302945578102149,0.00041667691622083373,0.005741256538327448,0.0018844448076606114,0.002945894859160581
2011-09-01,0.016694246604571025,0.009936325948215759,0.01413786427076021,0.01286921406746759,0.014197892354089307
2011-09-02,-0.004882718957314117,0.012665143857468255,0.004774806811634821,0.011663779384502694,0.009888791450384788
2011-09-06,-0.0025893000828271615,-0.00027687667590279983,-0.0015182308783307063,9.4471622155741e-06,3.5412279352509494e-05
2011-09-08,0.010953393015447632,0.005468386659533582,0.007369314601162481,0.0056941498233826476,0.006216592505041021
2011-09-09,-0.019891115255911765,-0.00782025185513729,-0.013669269065155719,-0.0091657337148273,-0.010181314927174114
2011-09-12,-0.00259508646037011,-0.00303829837864841,-0.004262175442200316,-0.003924241519437241,-0.0038521859691818885
2011-09-13,0.010621004087184083,0.017996403271626778,0.014130472094745326,0.01627819671585097,0.015380274771759012
2011-09-14,0.013728884409314055,0.01095594912873065,0.011604230744922601,0.010406083212860425,0.010501084167683984
2011-09-15,-0.00312013903773233,-0.009875047006263056,-0.00767529338825376,-0.009989046756786727,-0.0094329774651829
2011-09-16,0.008937369674789307,0.00978524145614385,0.009258580330240426,0.010271963720168139,0.010436356953573828
2011-09-19,0.012009212678453791,0.0185255106811795,0.014803182924355625,0.016634682772533375,0.015802042040114688
2011-09-20,0.00016745308361905073,0.00902287812540601,0.004848979248211859,0.007779347817861431,0.006920678283943305
2011-09-21,-0.00650490883572685,0.001082900515485979,-0.0026308213685076335,0.0009949649238609947,0.0006435448912858198
2011-09-22,-0.021463091369982156,-0.0018484455846795088,-0.012306362610416498,-0.005696227226445091,-0.007752967806555324
2011-09-23,-0.015973896383377966,-0.03718996550936604,-0.02797799999846565,-0.03632050901832284,-0.034802960992758425
2011-09-26,-0.0001569653072997712,-0.009372473853742916,-0.00607769601521185,-0.00902317033183317,-0.008166007030111134
2011-09-27,-0.002506176510352997,-0.005458421640713745,-0.0035420600746394774,-0.004389651839334208,-0.003969728625407338
2011-09-28,-0.01469701554084753,-0.016406652814908534,-0.015914459643506476,-0.01621428876045979,-0.015949018809844548
2011-09-29,0.009129569631922036,0.014376337286894234,0.011559850857099482,0.013380315009273714,0.012845964847693129
2011-09-30,-0.010806472016710632,0.00024909262686309254,-0.004782537175100975,-0.00045004452240814173,-0.0012566700919282318
2011-10-03,-0.0090623459654883,0.004829910293741793,-0.00044616152023974195,0.0035416999826025893,0.002067527200162629
2011-10-04,0.0006913726556966386,-0.0016552057743253724,-0.0022131485092388085,-0.0032031803020919946,-0.0032447926358993057
2011-10-05,6.402710834730556e-05,-0.004516070865916972,-0.002321028375676699,-0.003836693821317528,-0.003378949047154473
2011-10-06,0.012620091187720842,0.000736045425605923,0.007208202962530902,0.0019870267727700856,0.002451187943596704
2011-10-07,-0.029002971090215567,-0.029436569984505317,-0.02971390170708908,-0.02886656080543971,-0.028639882538271277
2011-10-10,0.027591181832595627,0.022880264801404097,0.025022046428348963,0.023761481179058998,0.0240594957662212
2011-10-11,0.010844564817843443,0.007375972504718834,0.009291778204834957,0.007303190113532502,0.00726448876932357
2011-10-13,0.006721685799859573,0.0012104090655704603,0.004073062746248998,0.0018680965509610293,0.0021368447770815416
2011-10-14,0.005590731284548631,0.003306507258346598,0.004228314574205893,0.0032314205026102555,0.003204378457683568
2011-10-17,-0.016237089816297415,-0.008106080811325649,-0.012538407793934604,-0.008487016645566435,-0.00858866015201944
2011-10-18,0.023199495657780966,0.018366832439788892,0.020732261899869278,0.01771340256321752,0.017391167295841156
2011-10-19,-0.011903818031563181,-0.014410888206181418,-0.013393868269345875,-0.013485378987661946,-0.013145064105018174
2011-10-20,-0.004640149815517137,0.0004981419071774379,-0.002833873758615616,-0.001480809622855145,-0.0021985370472082243
2011-10-21,0.018241723815169624,0.015287336114355034,0.01664108918970343,0.015547489108084608,0.015625269669799716
2011-10-24,0.02240270768510619,0.01389752321940281,0.018832083861176102,0.014848874877126396,0.015213989720473407
2011-10-25,-0.013853387481166374,-0.005897875778395754,-0.009156963994337474,-0.004354693614096372,-0.003812535100400979
2011-10-26,0.015235059109123233,0.014020547754454554,0.01486472464024392,0.014159812510862424,0.014190825367426841
2011-10-27,0.02415261402962904,0.010980535343878571,0.018418039226159217,0.01249700132357715,0.013001764106513106
2011-10-28,-0.005501306213618607,-0.011171921112858413,-0.008607077140606363,-0.010611464591225337,-0.010343611244692215
2011-10-31,-0.02472789859084875,-0.022203081276374683,-0.02376809752301784,-0.021763212078297012,-0.02151001501268989
